period,value
88858,1227.0291948
88859,1228.67640332
88860,1214.91039512
88861,1234.12357917
88862,1211.96771321
88863,1233.61206153
88864,1206.28418023
88865,1221.70455562
88866,1229.41812414
88867,1220.1606171
88868,1210.402281
88869,1218.40183921
88870,1197.14280176
88871,1180.74164792
88872,1174.17824535
88873,1193.13728358
88874,1160.04835079
88875,1163.73646992
88876,1171.87807303
88877,1145.01887998
88878,1134.29975345
88879,1128.13071758
88880,1139.28329692
88881,1116.42570266
88882,1105.75237941
88883,1115.69131807
88884,1114.74268927
88885,1106.09736884
88886,1093.97830292
88887,1096.58901447
88888,1078.22554671
88889,1081.59290076
88890,1057.04726474
88891,1062.79636367
88892,1033.39378551
88893,1018.01980158
88894,1022.31011309
88895,1016.80646228
88896,999.195852378
88897,994.072805302
88898,991.696775796
88899,963.413220527
88900,974.687791824
88901,936.978424393
88902,950.026998043
88903,938.721794323
88904,904.857730684
88905,909.969814128
88906,912.296555897
88907,871.396515221
88908,872.512840463
88909,858.278776821
88910,846.467393292
88911,858.932419316
88912,837.161251886
88913,841.495276632
88914,814.059341621
88915,786.638164595
88916,783.05667731
88917,771.350145735
88918,787.154132778
88919,778.460819789
88920,749.624751929
88921,725.401436753
88922,712.244337015
88923,724.591194448
88924,710.824931209
88925,687.733411205
88926,703.992102159
88927,669.947618326
88928,676.408222139
88929,657.975986181
88930,643.171104207
88931,627.866976198
88932,639.335478529
88933,626.168456168
88934,604.763839213
88935,597.407372228
88936,577.732559063
88937,567.876081899
88938,542.54365713
88939,554.608686211
88940,535.370825578
88941,515.487648477
88942,527.045600832
88943,521.148615297
88944,488.390499673
88945,472.672154799
88946,479.822177883
88947,463.213552245
88948,463.848838845
88949,449.859899415
88950,442.724781588
88951,434.209540024
88952,446.118251273
88953,404.740170535
88954,396.57976147
88955,404.129404202
88956,415.118078723
88957,401.021315718
88958,386.534786666
88959,362.120133968
88960,350.514573709
88961,349.155741145
88962,333.554176415
88963,329.564006925
88964,350.731764674
88965,353.442113462
88966,324.864034837
88967,304.757254267
88968,306.668992732
88969,331.381746655
88970,296.872920684
88971,319.000854999
88972,281.582331855
88973,290.586059108
88974,305.005958849
88975,303.205311483
88976,271.258460375
88977,267.380486757
88978,257.703516933
88979,255.656938365
88980,280.642886297
88981,281.173967498
88982,249.366544915
88983,241.785569897
88984,258.733231805
88985,238.081654839
88986,272.232325012
88987,254.216658962
88988,259.851066689
88989,249.385384034
88990,267.673934496
88991,266.904251322
88992,241.101788633
88993,263.23426661
88994,260.226118229
88995,253.093782445
88996,233.950525338
88997,246.813595553
88998,272.878745402
88999,267.536560264
89000,277.140044222
89001,256.857638967
89002,250.683890083
89003,263.203025026
89004,256.263434362
89005,283.165549463
89006,288.462689885
89007,258.121578229
89008,267.526705829
89009,274.412063252
89010,270.887613018
89011,309.136940442
89012,304.282295951
89013,285.988291422
89014,289.451204055
89015,296.104769606
89016,330.636380844
89017,335.631277003
89018,315.042503425
89019,325.729573922
89020,340.762641417
89021,337.006924516
89022,347.114975593
89023,360.14604876
89024,369.861561537
89025,381.539140698
89026,380.615088672
89027,385.325885675
89028,387.684869231
89029,398.658520635
89030,395.937956609
89031,431.039941773
89032,443.42563584
89033,441.805325164
89034,449.696867718
89035,454.316486718
89036,468.544748649
89037,459.871418571
89038,490.066816734
89039,499.670592588
89040,507.013893494
89041,513.81845786
89042,527.388090725
89043,519.609408435
89044,543.891136017
89045,552.764934342
89046,577.493508566
89047,554.593075339
89048,589.943959933
89049,575.789540789
89050,617.52711884
89051,619.776856985
89052,623.953626358
89053,623.868261816
89054,621.815739255
89055,654.852261713
89056,680.827780096
89057,676.779477085
89058,700.857892811
89059,682.745053119
89060,718.681075901
89061,710.876711736
89062,717.092354444
89063,720.107232213
89064,737.418838845
89065,749.706419131
89066,789.078498497
89067,800.274478057
89068,786.841205465
89069,804.617934353
89070,813.654885695
89071,810.22588057
89072,846.068513245
89073,849.352500843
89074,868.827957454
89075,870.538732429
89076,868.104069454
89077,908.316454726
89078,916.98086374
89079,925.810517039
89080,906.149222394
89081,924.620910679
89082,923.757876531
89083,941.225999628
89084,971.960755256
89085,974.858838414
89086,970.436580166
89087,981.429600301
89088,990.758446862
89089,1006.44913414
89090,1032.83715898
89091,1039.88260392
89092,1044.31954895
89093,1036.1473569
89094,1041.22073645
89095,1071.82419459
89096,1091.17424108
89097,1077.53682269
89098,1084.51185549
89099,1099.27540264
89100,1086.97613727
89101,1116.81985663
89102,1115.74700278
89103,1144.07531455
89104,1149.1212242
89105,1130.38636416
89106,1128.92702809
89107,1161.88198032
89108,1167.02593105
89109,1159.92620378
89110,1163.43884453
89111,1182.68228335
89112,1184.73166618
89113,1188.37310591
89114,1174.79339747
89115,1184.69174767
89116,1189.72038077
89117,1193.82093655
89118,1213.66364291
89119,1197.43584795
89120,1234.06433037
89121,1215.90358389
89122,1213.71877836
89123,1216.57043125
89124,1235.21547571
89125,1249.51844376
89126,1257.93310019
89127,1247.3589531
89128,1254.12771514
89129,1231.14117956
89130,1250.22258229
89131,1248.69858282
89132,1257.73660554
89133,1241.98420333
89134,1253.31983031
89135,1233.90141802
89136,1269.65223842
89137,1232.25199151
89138,1249.62059518
89139,1264.29284565
89140,1259.2099183
89141,1260.24945168
89142,1255.59966878
89143,1252.40406579
89144,1234.84738139
89145,1260.06893661
89146,1233.20827405
89147,1254.13258948
89148,1233.89931659
89149,1238.59822625
89150,1221.30878031
89151,1226.70247939
89152,1238.6307092
89153,1223.67135092
89154,1224.24553075
89155,1199.76150369
89156,1215.4320953
89157,1190.39306498
89158,1174.15361689
89159,1204.29038329
89160,1175.39498108
89161,1168.95831183
89162,1165.45068988
89163,1183.90505743
89164,1174.08101736
89165,1166.82904282
89166,1147.61123815
89167,1138.74672851
89168,1122.7637744
89169,1142.69666684
89170,1108.20594616
89171,1094.77277184
89172,1103.4289843
89173,1076.23050955
89174,1080.95076524
89175,1095.02839767
89176,1087.9132502
89177,1061.95624008
89178,1066.19122709
89179,1051.34470424
89180,1053.02256293
89181,1019.04304656
89182,999.26250514
89183,993.07218356
89184,993.778706114
89185,970.974573505
89186,988.190566259
89187,976.018694877
89188,954.984526049
89189,969.22403266
89190,924.92833908
89191,913.052692896
89192,909.149494924
89193,918.070510727
89194,912.853445972
89195,885.577684601
89196,885.176373664
89197,888.515323125
89198,864.231435793
89199,860.81163979
89200,837.68104614
89201,844.889599013
89202,826.651138219
89203,803.552440538
89204,782.996864706
89205,787.846333518
89206,777.671551848
89207,750.599804812
89208,735.505712598
89209,745.671891342
89210,734.256731182
89211,730.528607465
89212,715.042581758
89213,691.52769178
89214,691.427382742
89215,684.959024961
89216,682.152497221
89217,655.154002596
89218,654.708248972
89219,625.217215407
89220,638.801473951
89221,611.323110519
89222,617.282588448
89223,598.856489405
89224,584.823455394
89225,560.965599938
89226,554.896043968
89227,545.164007738
89228,540.955422032
89229,511.932669063
89230,511.48442648
89231,499.023914185
89232,518.099162121
89233,504.910652535
89234,466.831869077
89235,473.686410522
89236,444.300187663
89237,458.806106478
89238,430.277474856
89239,435.061371319
89240,433.15787421
89241,419.667178636
89242,400.192169203
89243,409.403194002
89244,410.303279486
89245,392.44669718
89246,389.955337882
89247,392.274496452
89248,383.103099207
89249,356.58202321
89250,367.433031875
89251,346.87723819
89252,358.381225335
89253,316.64256279
89254,311.900545028
89255,338.859845745
89256,307.740123193
89257,320.051202268
89258,307.25898851
89259,290.072838518
89260,315.379545461
89261,307.69909946
89262,288.285226282
89263,279.892568285
89264,294.339617475
89265,291.297420262
89266,287.667968655
89267,259.069893973
89268,254.054129743
89269,270.698336902
89270,252.629096912
89271,252.681666001
89272,247.941258493
89273,250.357521089
89274,269.362989187
89275,233.753146033
89276,243.041607579
89277,242.678711365
89278,257.402127472
89279,255.047083767
89280,240.276903542
89281,231.255017672
89282,242.469218478
89283,238.009693686
89284,252.828108321
89285,251.645716984
89286,239.449366053
89287,243.563166561
89288,248.046894843
89289,265.795889124
89290,270.361463986
89291,254.708709139
89292,271.073146151
89293,274.951932568
89294,286.81068558
89295,275.286534599
89296,268.610891327
89297,280.224400811
89298,307.433009312
89299,274.731256233
89300,308.590017992
89301,308.079096155
89302,322.173592933
89303,304.318453572
89304,305.104578028
89305,315.447174772
89306,308.883947803
89307,325.296450603
89308,321.479245043
89309,356.731769393
89310,338.7355235
89311,353.587875009
89312,363.611231782
89313,385.560759264
89314,386.532543554
89315,379.387959286
89316,402.407789804
89317,387.44468034
89318,413.209438305
89319,407.782670752
89320,427.126132077
89321,438.306525289
89322,450.821042104
89323,465.481350611
89324,463.680182475
89325,455.203275069
89326,480.559685717
89327,472.741413884
89328,502.316089974
89329,526.581233687
89330,504.31310202
89331,516.739034344
89332,553.310650516
89333,542.878515423
89334,557.766322004
89335,584.473737587
89336,575.770537693
89337,601.009716475
89338,610.206780081
89339,600.335366126
89340,612.843159612
89341,616.630155033
89342,651.856984574
89343,635.76538135
89344,677.18410218
89345,680.348219611
89346,667.324220789
89347,710.737965067
89348,694.773125867
89349,717.5483943
89350,742.781337009
89351,719.919566637
89352,765.727758841
89353,757.584392355
89354,778.04371081
89355,786.699873413
89356,802.320825923
89357,812.332698087
89358,805.957623787
89359,816.291860454
89360,839.572397855
89361,845.923528357
89362,875.925714947
89363,880.824799996
89364,862.465383624
89365,893.226534077
89366,902.343103719
89367,910.955363162
89368,905.557019869
89369,948.881699038
89370,922.873061887
89371,940.689683686
89372,978.854688875
89373,979.743755934
89374,990.488886301
89375,981.697825262
89376,995.441025191
89377,1006.14869032
89378,1002.47718868
89379,1045.74178557
89380,1053.68852748
89381,1043.91852832
89382,1037.54203964
89383,1063.23742858
89384,1084.3795915
89385,1061.67140852
89386,1104.19572234
89387,1103.61952245
89388,1099.60216243
89389,1097.19023338
89390,1135.76348406
89391,1122.10885447
89392,1136.69427811
89393,1120.16263612
89394,1142.33995363
89395,1154.7415023
89396,1140.91253112
89397,1179.03476466
89398,1175.19912249
89399,1195.76436688
89400,1163.06449669
89401,1190.07982271
89402,1191.83663056
89403,1188.17128667
89404,1209.4978802
89405,1204.61347703
89406,1195.80061667
89407,1201.49997798
89408,1216.6687647
89409,1229.53109435
89410,1220.61297461
89411,1223.866375
89412,1242.12948865
89413,1234.379097
89414,1231.68967408
89415,1244.12385617
89416,1255.681082
89417,1238.92007665
89418,1257.02080642
89419,1232.27291821
89420,1252.84232372
89421,1235.64677428
89422,1255.6314773
89423,1260.27693205
89424,1250.99211341
89425,1261.83800056
89426,1234.35871941
89427,1243.34387508
89428,1246.91695929
89429,1245.90266228
89430,1232.54631858
89431,1247.14445093
89432,1241.24610399
89433,1246.27280391
89434,1223.97396631
89435,1234.64412321
89436,1215.85653665
89437,1218.84608287
89438,1243.58775198
89439,1240.85326398
89440,1204.78572861
89441,1196.18106899
89442,1228.07153257
89443,1210.15002857
89444,1203.1189617
89445,1183.24375266
89446,1207.21299037
89447,1202.16113554
89448,1175.74765946
89449,1158.47662868
89450,1158.81859159
89451,1152.94910712
89452,1178.85705502
89453,1157.79460374
89454,1151.33411438
89455,1143.59718017
89456,1113.94532544
89457,1132.00640709
89458,1115.49769343
89459,1105.48315416
89460,1114.3214337
89461,1085.85657351
89462,1103.97702861
89463,1080.14093973
89464,1088.52713267
89465,1056.42944292
89466,1070.59086383
89467,1058.765531
89468,1047.86880643
89469,1019.69553326
89470,1025.63179096
89471,1022.72603105
89472,1019.94830209
89473,974.793260573
89474,990.699243196
89475,960.265664001
89476,953.216035451
89477,940.473729726
89478,940.767304419
89479,923.44871613
89480,901.387809678
89481,911.266401023
89482,894.301162392
89483,894.024569646
89484,896.968339021
89485,862.915330581
89486,855.812844663
89487,859.732370943
89488,819.056852209
89489,832.168328972
89490,816.932593927
89491,808.566902836
89492,797.372837201
89493,778.898621626
89494,773.347483685
89495,763.7390598
89496,747.067529451
89497,752.180741433
89498,725.539460002
89499,698.251027676
89500,717.177565318
89501,692.307472576
89502,666.514458067
89503,675.488952404
89504,669.425852986
89505,654.606330268
89506,660.539654036
89507,619.329424276
89508,616.235925545
89509,604.9288598
89510,615.731079064
89511,570.255040644
89512,596.658452074
89513,560.327361572
89514,540.541164332
89515,556.690267743
89516,552.38261386
89517,542.504675757
89518,517.380064935
89519,498.803852481
89520,493.74011616
89521,476.490984257
89522,484.13966332
89523,488.76255336
89524,477.078729815
89525,454.057193777
89526,434.272934049
89527,418.183112893
89528,426.052517874
89529,407.426822633
89530,392.273092395
89531,415.13911431
89532,402.409773065
89533,396.949886045
89534,380.312290869
89535,392.724102352
89536,360.336657187
89537,355.910359296
89538,346.577814595
89539,346.376506123
89540,352.301770975
89541,345.84208491
89542,343.378567216
89543,318.167836918
89544,332.910794498
89545,321.638879226
89546,293.37764141
89547,303.082303147
89548,302.24468151
89549,291.782822523
89550,273.61973647
89551,277.407236732
89552,282.162334022
89553,293.438314153
89554,276.694978191
89555,276.877246147
89556,272.297060129
89557,257.592388073
89558,268.510017902
89559,248.805958182
89560,261.706971245
89561,259.715068486
89562,240.38399392
89563,241.17710858
89564,257.402814342
89565,269.023831844
89566,267.224372248
89567,242.360310552
89568,253.78092472
89569,236.236356928
89570,267.271416936
89571,257.477634175
89572,244.31989868
89573,249.828665263
89574,235.001376062
89575,260.791516553
89576,253.220770058
89577,267.054410607
89578,273.099206046
89579,279.423346036
89580,282.355271603
89581,280.729740551
89582,288.934943735
89583,268.664644213
89584,270.890661369
89585,266.283712904
89586,296.242527937
89587,304.399943729
89588,315.174097693
89589,312.385748409
89590,317.019251447
89591,298.636691792
89592,304.567409545
89593,305.144202707
89594,333.512513551
89595,324.386946226
89596,338.599444542
89597,341.515609007
89598,349.02140573
89599,353.618047717
89600,354.373195472
89601,381.545174994
89602,397.856954267
89603,395.779384753
89604,394.321969852
89605,397.952189328
89606,402.307533927
89607,424.263091146
89608,443.945130347
89609,449.437128131
89610,444.621360209
89611,443.42373256
89612,451.202170099
89613,460.671385038
89614,486.112237753
89615,488.750867492
89616,494.144324618
89617,524.293022076
89618,516.853240538
89619,533.312291796
89620,529.495639762
89621,556.23399535
89622,556.285011647
89623,560.069870456
89624,592.838080991
